RecordType,StartTime,Demand
VD,2024-10-13T09:25:00Z,28848
VD,2024-10-13T09:30:00Z,28944
VD,2024-10-13T09:35:00Z,29162
VD,2024-10-13T09:40:00Z,29530
VD,2024-10-13T09:45:00Z,29485
VD,2024-10-13T09:50:00Z,29206
VD,2024-10-13T09:55:00Z,29107
VD,2024-10-13T10:00:00Z,29191
VD,2024-10-13T10:05:00Z,29288
VD,2024-10-13T10:10:00Z,29380
VD,2024-10-13T10:15:00Z,29410
VD,2024-10-13T10:20:00Z,29372
VD,2024-10-13T10:25:00Z,29398
VD,2024-10-13T10:30:00Z,29474
VD,2024-10-13T10:35:00Z,29455
VD,2024-10-13T10:40:00Z,29379
VD,2024-10-13T10:45:00Z,29379
VD,2024-10-13T10:50:00Z,29272
VD,2024-10-13T10:55:00Z,29328
VD,2024-10-13T11:00:00Z,29354
VD,2024-10-13T11:05:00Z,29366
VD,2024-10-13T11:10:00Z,29390
VD,2024-10-13T11:15:00Z,29309
VD,2024-10-13T11:20:00Z,29371
VD,2024-10-13T11:25:00Z,29374
VD,2024-10-13T11:30:00Z,29492
VD,2024-10-13T11:35:00Z,29638
VD,2024-10-13T11:40:00Z,29606
VD,2024-10-13T11:45:00Z,29647
VD,2024-10-13T11:50:00Z,29664
VD,2024-10-13T11:55:00Z,29702
VD,2024-10-13T12:00:00Z,29825
VD,2024-10-13T12:05:00Z,29515
VD,2024-10-13T12:10:00Z,29711
VD,2024-10-13T12:15:00Z,29504
VD,2024-10-13T12:20:00Z,29421
VD,2024-10-13T12:25:00Z,29347
VD,2024-10-13T12:30:00Z,29437
VD,2024-10-13T12:35:00Z,29503
VD,2024-10-13T12:40:00Z,29579
VD,2024-10-13T12:45:00Z,29634
VD,2024-10-13T12:50:00Z,29714
VD,2024-10-13T12:55:00Z,29628
VD,2024-10-13T13:00:00Z,29594
VD,2024-10-13T13:05:00Z,29578
VD,2024-10-13T13:10:00Z,29539
VD,2024-10-13T13:15:00Z,29483
VD,2024-10-13T13:20:00Z,29382
VD,2024-10-13T13:25:00Z,29336
VD,2024-10-13T13:30:00Z,29230
VD,2024-10-13T13:35:00Z,29263
VD,2024-10-13T13:40:00Z,29243
VD,2024-10-13T13:45:00Z,29295
VD,2024-10-13T13:50:00Z,29228
VD,2024-10-13T13:55:00Z,29281
VD,2024-10-13T14:00:00Z,29437
VD,2024-10-13T14:05:00Z,29492
VD,2024-10-13T14:10:00Z,29523
VD,2024-10-13T14:15:00Z,29590
VD,2024-10-13T14:20:00Z,29627
VD,2024-10-13T14:25:00Z,29677
VD,2024-10-13T14:30:00Z,30129
VD,2024-10-13T14:35:00Z,30403
VD,2024-10-13T14:40:00Z,30580
VD,2024-10-13T14:45:00Z,30742
VD,2024-10-13T14:50:00Z,30945
VD,2024-10-13T14:55:00Z,31155
VD,2024-10-13T15:00:00Z,31393
VD,2024-10-13T15:05:00Z,31722
VD,2024-10-13T15:10:00Z,31941
VD,2024-10-13T15:15:00Z,32022
VD,2024-10-13T15:20:00Z,32052
VD,2024-10-13T15:25:00Z,32216
VD,2024-10-13T15:30:00Z,32542
VD,2024-10-13T15:35:00Z,32751
VD,2024-10-13T15:40:00Z,32892
VD,2024-10-13T15:45:00Z,33197
VD,2024-10-13T15:50:00Z,33379
VD,2024-10-13T15:55:00Z,33521
VD,2024-10-13T16:00:00Z,34002
VD,2024-10-13T16:05:00Z,34187
VD,2024-10-13T16:10:00Z,34268
VD,2024-10-13T16:15:00Z,34385
VD,2024-10-13T16:20:00Z,34507
VD,2024-10-13T16:25:00Z,34648
VD,2024-10-13T16:30:00Z,34883
VD,2024-10-13T16:35:00Z,34987
VD,2024-10-13T16:40:00Z,35103
VD,2024-10-13T16:45:00Z,35156
VD,2024-10-13T16:50:00Z,35242
VD,2024-10-13T16:55:00Z,35244
VD,2024-10-13T17:00:00Z,35215
VD,2024-10-13T17:05:00Z,35277
VD,2024-10-13T17:10:00Z,35278
VD,2024-10-13T17:15:00Z,35314
VD,2024-10-13T17:20:00Z,35308
VD,2024-10-13T17:25:00Z,35288
VD,2024-10-13T17:30:00Z,35315
VD,2024-10-13T17:35:00Z,35309
VD,2024-10-13T17:40:00Z,35270
VD,2024-10-13T17:45:00Z,35214
VD,2024-10-13T17:50:00Z,35156
VD,2024-10-13T17:55:00Z,35125
VD,2024-10-13T18:00:00Z,35150
VD,2024-10-13T18:05:00Z,35066
VD,2024-10-13T18:10:00Z,34955
VD,2024-10-13T18:15:00Z,34815
VD,2024-10-13T18:20:00Z,34657
VD,2024-10-13T18:25:00Z,34653
VD,2024-10-13T18:30:00Z,34341
VD,2024-10-13T18:35:00Z,34153
VD,2024-10-13T18:40:00Z,34054
VD,2024-10-13T18:45:00Z,33846
VD,2024-10-13T18:50:00Z,33669
VD,2024-10-13T18:55:00Z,33681
VD,2024-10-13T19:00:00Z,33660
VD,2024-10-13T19:05:00Z,33353
VD,2024-10-13T19:10:00Z,33147
VD,2024-10-13T19:15:00Z,32917
VD,2024-10-13T19:20:00Z,32824
VD,2024-10-13T19:25:00Z,32698
VD,2024-10-13T19:30:00Z,32413
VD,2024-10-13T19:35:00Z,32333
VD,2024-10-13T19:40:00Z,32451
VD,2024-10-13T19:45:00Z,32343
VD,2024-10-13T19:50:00Z,32022
VD,2024-10-13T19:55:00Z,32203
VD,2024-10-13T20:00:00Z,31629
VD,2024-10-13T20:05:00Z,31467
VD,2024-10-13T20:10:00Z,31306
VD,2024-10-13T20:15:00Z,31115
VD,2024-10-13T20:20:00Z,30847
VD,2024-10-13T20:25:00Z,30729
VD,2024-10-13T20:30:00Z,30647
VD,2024-10-13T20:35:00Z,30354
VD,2024-10-13T20:40:00Z,30068
VD,2024-10-13T20:45:00Z,29981
VD,2024-10-13T20:50:00Z,29862
VD,2024-10-13T20:55:00Z,29549
VD,2024-10-13T21:00:00Z,29132
VD,2024-10-13T21:05:00Z,28602
VD,2024-10-13T21:10:00Z,28195
VD,2024-10-13T21:15:00Z,27702
VD,2024-10-13T21:20:00Z,27196
VD,2024-10-13T21:25:00Z,27028
VD,2024-10-13T21:30:00Z,26913
VD,2024-10-13T21:35:00Z,26737
VD,2024-10-13T21:40:00Z,26478
VD,2024-10-13T21:45:00Z,26280
VD,2024-10-13T21:50:00Z,26036
VD,2024-10-13T21:55:00Z,25817
VD,2024-10-13T22:00:00Z,25740
VD,2024-10-13T22:05:00Z,25366
VD,2024-10-13T22:10:00Z,24970
VD,2024-10-13T22:15:00Z,24616
VD,2024-10-13T22:20:00Z,24333
VD,2024-10-13T22:25:00Z,24023
VD,2024-10-13T22:30:00Z,23969
VD,2024-10-13T22:35:00Z,23825
VD,2024-10-13T22:40:00Z,23585
VD,2024-10-13T22:45:00Z,23439
VD,2024-10-13T22:50:00Z,23301
VD,2024-10-13T22:55:00Z,23182
VD,2024-10-13T23:00:00Z,23144
VD,2024-10-13T23:05:00Z,23176
VD,2024-10-13T23:10:00Z,23195
VD,2024-10-13T23:15:00Z,23153
VD,2024-10-13T23:20:00Z,23199
VD,2024-10-13T23:25:00Z,23185
VD,2024-10-13T23:30:00Z,23368
VD,2024-10-13T23:35:00Z,23434
VD,2024-10-13T23:40:00Z,23415
VD,2024-10-13T23:45:00Z,23413
VD,2024-10-13T23:50:00Z,23382
VD,2024-10-13T23:55:00Z,23373
VD,2024-10-14T00:00:00Z,23620
VD,2024-10-14T00:05:00Z,23729
VD,2024-10-14T00:10:00Z,23700
VD,2024-10-14T00:15:00Z,23637
VD,2024-10-14T00:20:00Z,23576
VD,2024-10-14T00:25:00Z,23494
VD,2024-10-14T00:30:00Z,23567
VD,2024-10-14T00:35:00Z,23704
VD,2024-10-14T00:40:00Z,23747
VD,2024-10-14T00:45:00Z,23852
VD,2024-10-14T00:50:00Z,23944
VD,2024-10-14T00:55:00Z,24009
VD,2024-10-14T01:00:00Z,24034
VD,2024-10-14T01:05:00Z,24069
VD,2024-10-14T01:10:00Z,23995
VD,2024-10-14T01:15:00Z,23957
VD,2024-10-14T01:20:00Z,23930
VD,2024-10-14T01:25:00Z,23886
VD,2024-10-14T01:30:00Z,23964
VD,2024-10-14T01:35:00Z,23893
VD,2024-10-14T01:40:00Z,23768
VD,2024-10-14T01:45:00Z,23769
VD,2024-10-14T01:50:00Z,23870
VD,2024-10-14T01:55:00Z,23976
VD,2024-10-14T02:00:00Z,24106
VD,2024-10-14T02:05:00Z,24179
VD,2024-10-14T02:10:00Z,24198
VD,2024-10-14T02:15:00Z,24268
VD,2024-10-14T02:20:00Z,24231
VD,2024-10-14T02:25:00Z,24153
VD,2024-10-14T02:30:00Z,24009
VD,2024-10-14T02:35:00Z,23868
VD,2024-10-14T02:40:00Z,23852
VD,2024-10-14T02:45:00Z,23816
VD,2024-10-14T02:50:00Z,23790
VD,2024-10-14T02:55:00Z,23625
VD,2024-10-14T03:00:00Z,23383
VD,2024-10-14T03:05:00Z,23323
VD,2024-10-14T03:10:00Z,23322
VD,2024-10-14T03:15:00Z,23490
VD,2024-10-14T03:20:00Z,23714
VD,2024-10-14T03:25:00Z,23833
VD,2024-10-14T03:30:00Z,23890
VD,2024-10-14T03:35:00Z,23952
VD,2024-10-14T03:40:00Z,24060
VD,2024-10-14T03:45:00Z,24199
VD,2024-10-14T03:50:00Z,24290
VD,2024-10-14T03:55:00Z,24181
VD,2024-10-14T04:00:00Z,23816
VD,2024-10-14T04:05:00Z,23554
VD,2024-10-14T04:10:00Z,23399
VD,2024-10-14T04:15:00Z,23352
VD,2024-10-14T04:20:00Z,23538
VD,2024-10-14T04:25:00Z,23678
VD,2024-10-14T04:30:00Z,24014
VD,2024-10-14T04:35:00Z,24223
VD,2024-10-14T04:40:00Z,24307
VD,2024-10-14T04:45:00Z,24672
VD,2024-10-14T04:50:00Z,24948
VD,2024-10-14T04:55:00Z,24917
VD,2024-10-14T05:00:00Z,25249
VD,2024-10-14T05:05:00Z,26557
VD,2024-10-14T05:10:00Z,27423
VD,2024-10-14T05:15:00Z,27894
VD,2024-10-14T05:20:00Z,28507
VD,2024-10-14T05:25:00Z,28782
VD,2024-10-14T05:30:00Z,29080
VD,2024-10-14T05:35:00Z,29556
VD,2024-10-14T05:40:00Z,30005
VD,2024-10-14T05:45:00Z,30449
VD,2024-10-14T05:50:00Z,30977
VD,2024-10-14T05:55:00Z,31353
VD,2024-10-14T06:00:00Z,31699
VD,2024-10-14T06:05:00Z,31992
VD,2024-10-14T06:10:00Z,32337
VD,2024-10-14T06:15:00Z,32721
VD,2024-10-14T06:20:00Z,33014
VD,2024-10-14T06:25:00Z,33349
VD,2024-10-14T06:30:00Z,33718
VD,2024-10-14T06:35:00Z,33733
VD,2024-10-14T06:40:00Z,33874
VD,2024-10-14T06:45:00Z,34224
VD,2024-10-14T06:50:00Z,34483
VD,2024-10-14T06:55:00Z,34573
VD,2024-10-14T07:00:00Z,34690
VD,2024-10-14T07:05:00Z,35047
VD,2024-10-14T07:10:00Z,35104
VD,2024-10-14T07:15:00Z,35286
VD,2024-10-14T07:20:00Z,35551
VD,2024-10-14T07:25:00Z,35321
VD,2024-10-14T07:30:00Z,35524
VD,2024-10-14T07:35:00Z,35579
VD,2024-10-14T07:40:00Z,35599
VD,2024-10-14T07:45:00Z,35661
VD,2024-10-14T07:50:00Z,35725
VD,2024-10-14T07:55:00Z,35765
VD,2024-10-14T08:00:00Z,35983
VD,2024-10-14T08:05:00Z,35980
VD,2024-10-14T08:10:00Z,36107
VD,2024-10-14T08:15:00Z,36174
VD,2024-10-14T08:20:00Z,36094
VD,2024-10-14T08:25:00Z,35956
VD,2024-10-14T08:30:00Z,35867
VD,2024-10-14T08:35:00Z,35891
VD,2024-10-14T08:40:00Z,35819
VD,2024-10-14T08:45:00Z,35773
VD,2024-10-14T08:50:00Z,35587
VD,2024-10-14T08:55:00Z,35530
VD,2024-10-14T09:00:00Z,35505
VD,2024-10-14T09:05:00Z,35541
VD,2024-10-14T09:10:00Z,35559
VD,2024-10-14T09:15:00Z,35466
VD,2024-10-14T09:20:00Z,35488
VD,2024-10-14T09:25:00Z,35432
VD,2024-10-14T09:30:00Z,35099
VD,2024-10-14T09:35:00Z,35011
VD,2024-10-14T09:40:00Z,34934
VD,2024-10-14T09:45:00Z,34846
VD,2024-10-14T09:50:00Z,34764
VD,2024-10-14T09:55:00Z,34753
VD,2024-10-14T10:00:00Z,34809
VD,2024-10-14T10:05:00Z,34837
VD,2024-10-14T10:10:00Z,34785
VD,2024-10-14T10:15:00Z,34648
VD,2024-10-14T10:20:00Z,34600
VD,2024-10-14T10:25:00Z,34400
VD,2024-10-14T10:30:00Z,34510
VD,2024-10-14T10:35:00Z,34483
VD,2024-10-14T10:40:00Z,34509
VD,2024-10-14T10:45:00Z,34517
VD,2024-10-14T10:50:00Z,34623
VD,2024-10-14T10:55:00Z,34487
VD,2024-10-14T11:00:00Z,34622
VD,2024-10-14T11:05:00Z,34585
VD,2024-10-14T11:10:00Z,34659
VD,2024-10-14T11:15:00Z,34651
VD,2024-10-14T11:20:00Z,34598
VD,2024-10-14T11:25:00Z,34494
VD,2024-10-14T11:30:00Z,34391
VD,2024-10-14T11:35:00Z,34341
VD,2024-10-14T11:40:00Z,34250
VD,2024-10-14T11:45:00Z,34209
VD,2024-10-14T11:50:00Z,34221
VD,2024-10-14T11:55:00Z,34129
VD,2024-10-14T12:00:00Z,33944
VD,2024-10-14T12:05:00Z,33972
VD,2024-10-14T12:10:00Z,34018
VD,2024-10-14T12:15:00Z,32334
VD,2024-10-14T12:20:00Z,34058
VD,2024-10-14T12:25:00Z,34042
VD,2024-10-14T12:30:00Z,34001
VD,2024-10-14T12:35:00Z,34011
VD,2024-10-14T12:40:00Z,34104
VD,2024-10-14T12:45:00Z,34053
VD,2024-10-14T12:50:00Z,33916
VD,2024-10-14T12:55:00Z,33888
VD,2024-10-14T13:00:00Z,33768
VD,2024-10-14T13:05:00Z,33856
VD,2024-10-14T13:10:00Z,33841
VD,2024-10-14T13:15:00Z,33786
VD,2024-10-14T13:20:00Z,33769
VD,2024-10-14T13:25:00Z,33833
VD,2024-10-14T13:30:00Z,33833
VD,2024-10-14T13:35:00Z,33900
VD,2024-10-14T13:40:00Z,33937
VD,2024-10-14T13:45:00Z,33914
VD,2024-10-14T13:50:00Z,33925
VD,2024-10-14T13:55:00Z,33985
VD,2024-10-14T14:00:00Z,34092
VD,2024-10-14T14:05:00Z,33947
VD,2024-10-14T14:10:00Z,33899
VD,2024-10-14T14:15:00Z,33768
VD,2024-10-14T14:20:00Z,33823
VD,2024-10-14T14:25:00Z,33901
VD,2024-10-14T14:30:00Z,34429
VD,2024-10-14T14:35:00Z,34504
VD,2024-10-14T14:40:00Z,34476
VD,2024-10-14T14:45:00Z,34478
VD,2024-10-14T14:50:00Z,34603
VD,2024-10-14T14:55:00Z,34711
VD,2024-10-14T15:00:00Z,34669
VD,2024-10-14T15:05:00Z,34609
VD,2024-10-14T15:10:00Z,34652
VD,2024-10-14T15:15:00Z,34770
VD,2024-10-14T15:20:00Z,34873
VD,2024-10-14T15:25:00Z,34919
VD,2024-10-14T15:30:00Z,35115
VD,2024-10-14T15:35:00Z,35233
VD,2024-10-14T15:40:00Z,35222
VD,2024-10-14T15:45:00Z,35366
VD,2024-10-14T15:50:00Z,35757
VD,2024-10-14T15:55:00Z,35999
VD,2024-10-14T16:00:00Z,35850
VD,2024-10-14T16:05:00Z,35580
VD,2024-10-14T16:10:00Z,35712
VD,2024-10-14T16:15:00Z,35957
VD,2024-10-14T16:20:00Z,35976
VD,2024-10-14T16:25:00Z,36126
VD,2024-10-14T16:30:00Z,36113
VD,2024-10-14T16:35:00Z,36138
VD,2024-10-14T16:40:00Z,36168
VD,2024-10-14T16:45:00Z,36237
VD,2024-10-14T16:50:00Z,36242
VD,2024-10-14T16:55:00Z,36120
VD,2024-10-14T17:00:00Z,36429
VD,2024-10-14T17:05:00Z,36564
VD,2024-10-14T17:10:00Z,36623
VD,2024-10-14T17:15:00Z,36795
VD,2024-10-14T17:20:00Z,36891
VD,2024-10-14T17:25:00Z,36977
VD,2024-10-14T17:30:00Z,37120
VD,2024-10-14T17:35:00Z,37096
VD,2024-10-14T17:40:00Z,37080
VD,2024-10-14T17:45:00Z,37077
VD,2024-10-14T17:50:00Z,36999
VD,2024-10-14T17:55:00Z,36866
VD,2024-10-14T18:00:00Z,37185
VD,2024-10-14T18:05:00Z,37109
VD,2024-10-14T18:10:00Z,37150
VD,2024-10-14T18:15:00Z,36992
VD,2024-10-14T18:20:00Z,36959
VD,2024-10-14T18:25:00Z,36968
VD,2024-10-14T18:30:00Z,36879
VD,2024-10-14T18:35:00Z,36765
VD,2024-10-14T18:40:00Z,36759
VD,2024-10-14T18:45:00Z,36551
VD,2024-10-14T18:50:00Z,36407
VD,2024-10-14T18:55:00Z,36309
VD,2024-10-14T19:00:00Z,36450
VD,2024-10-14T19:05:00Z,36301
VD,2024-10-14T19:10:00Z,36079
VD,2024-10-14T19:15:00Z,35867
VD,2024-10-14T19:20:00Z,35749
VD,2024-10-14T19:25:00Z,35601
VD,2024-10-14T19:30:00Z,35265
VD,2024-10-14T19:35:00Z,35005
VD,2024-10-14T19:40:00Z,34851
VD,2024-10-14T19:45:00Z,34651
VD,2024-10-14T19:50:00Z,34440
VD,2024-10-14T19:55:00Z,34222
VD,2024-10-14T20:00:00Z,34047
VD,2024-10-14T20:05:00Z,33632
VD,2024-10-14T20:10:00Z,33347
VD,2024-10-14T20:15:00Z,33038
VD,2024-10-14T20:20:00Z,32702
VD,2024-10-14T20:25:00Z,32392
VD,2024-10-14T20:30:00Z,32176
VD,2024-10-14T20:35:00Z,32032
VD,2024-10-14T20:40:00Z,31818
VD,2024-10-14T20:45:00Z,31554
VD,2024-10-14T20:50:00Z,31292
VD,2024-10-14T20:55:00Z,30921
VD,2024-10-14T21:00:00Z,30476
VD,2024-10-14T21:05:00Z,30096
VD,2024-10-14T21:10:00Z,29774
VD,2024-10-14T21:15:00Z,29418
VD,2024-10-14T21:20:00Z,29144
VD,2024-10-14T21:25:00Z,28860
VD,2024-10-14T21:30:00Z,28598
VD,2024-10-14T21:35:00Z,28140
VD,2024-10-14T21:40:00Z,27786
VD,2024-10-14T21:45:00Z,27409
VD,2024-10-14T21:50:00Z,27006
VD,2024-10-14T21:55:00Z,26568
VD,2024-10-14T22:00:00Z,26423
VD,2024-10-14T22:05:00Z,25891
VD,2024-10-14T22:10:00Z,25462
VD,2024-10-14T22:15:00Z,25057
VD,2024-10-14T22:20:00Z,24794
VD,2024-10-14T22:25:00Z,24737
VD,2024-10-14T22:30:00Z,24776
VD,2024-10-14T22:35:00Z,24537
VD,2024-10-14T22:40:00Z,24263
VD,2024-10-14T22:45:00Z,24011
VD,2024-10-14T22:50:00Z,23846
VD,2024-10-14T22:55:00Z,23668
VD,2024-10-14T23:00:00Z,23620
VD,2024-10-14T23:05:00Z,23614
VD,2024-10-14T23:10:00Z,23541
VD,2024-10-14T23:15:00Z,23532
VD,2024-10-14T23:20:00Z,23419
VD,2024-10-14T23:25:00Z,23372
VD,2024-10-14T23:30:00Z,23377
VD,2024-10-14T23:35:00Z,23352
VD,2024-10-14T23:40:00Z,23330
VD,2024-10-14T23:45:00Z,23139
VD,2024-10-14T23:50:00Z,23114
VD,2024-10-14T23:55:00Z,23122
VD,2024-10-15T00:00:00Z,23211
VD,2024-10-15T00:05:00Z,23385
VD,2024-10-15T00:10:00Z,23470
VD,2024-10-15T00:15:00Z,23459
VD,2024-10-15T00:20:00Z,23002
VD,2024-10-15T00:25:00Z,23018
VD,2024-10-15T00:30:00Z,23116
VD,2024-10-15T00:35:00Z,23491
VD,2024-10-15T00:40:00Z,23531
VD,2024-10-15T00:45:00Z,23503
VD,2024-10-15T00:50:00Z,23593
VD,2024-10-15T00:55:00Z,23656
VD,2024-10-15T01:00:00Z,23711
VD,2024-10-15T01:05:00Z,23742
VD,2024-10-15T01:10:00Z,23670
VD,2024-10-15T01:15:00Z,23569
VD,2024-10-15T01:20:00Z,23559
VD,2024-10-15T01:25:00Z,23651
VD,2024-10-15T01:30:00Z,23571
VD,2024-10-15T01:35:00Z,23512
VD,2024-10-15T01:40:00Z,23446
VD,2024-10-15T01:45:00Z,23396
VD,2024-10-15T01:50:00Z,23359
VD,2024-10-15T01:55:00Z,23294
VD,2024-10-15T02:00:00Z,23202
VD,2024-10-15T02:05:00Z,23206
VD,2024-10-15T02:10:00Z,23241
VD,2024-10-15T02:15:00Z,23279
VD,2024-10-15T02:20:00Z,23221
VD,2024-10-15T02:25:00Z,23240
VD,2024-10-15T02:30:00Z,23287
VD,2024-10-15T02:35:00Z,23368
VD,2024-10-15T02:40:00Z,23374
VD,2024-10-15T02:45:00Z,23293
VD,2024-10-15T02:50:00Z,23247
VD,2024-10-15T02:55:00Z,23117
VD,2024-10-15T03:00:00Z,22757
VD,2024-10-15T03:05:00Z,22815
VD,2024-10-15T03:10:00Z,22833
VD,2024-10-15T03:15:00Z,22810
VD,2024-10-15T03:20:00Z,22782
VD,2024-10-15T03:25:00Z,22783
VD,2024-10-15T03:30:00Z,22652
VD,2024-10-15T03:35:00Z,22572
VD,2024-10-15T03:40:00Z,22633
VD,2024-10-15T03:45:00Z,22733
VD,2024-10-15T03:50:00Z,22738
VD,2024-10-15T03:55:00Z,22947
VD,2024-10-15T04:00:00Z,23391
VD,2024-10-15T04:05:00Z,23870
VD,2024-10-15T04:10:00Z,23956
VD,2024-10-15T04:15:00Z,24237
VD,2024-10-15T04:20:00Z,24630
VD,2024-10-15T04:25:00Z,24735
VD,2024-10-15T04:30:00Z,24870
VD,2024-10-15T04:35:00Z,24946
VD,2024-10-15T04:40:00Z,25118
VD,2024-10-15T04:45:00Z,25420
VD,2024-10-15T04:50:00Z,25941
VD,2024-10-15T04:55:00Z,26287
VD,2024-10-15T05:00:00Z,26828
VD,2024-10-15T05:05:00Z,27682
VD,2024-10-15T05:10:00Z,28104
VD,2024-10-15T05:15:00Z,28371
VD,2024-10-15T05:20:00Z,28652
VD,2024-10-15T05:25:00Z,29032
VD,2024-10-15T05:30:00Z,29531
VD,2024-10-15T05:35:00Z,30036
VD,2024-10-15T05:40:00Z,30328
VD,2024-10-15T05:45:00Z,30599
VD,2024-10-15T05:50:00Z,30911
VD,2024-10-15T05:55:00Z,31034
VD,2024-10-15T06:00:00Z,31385
VD,2024-10-15T06:05:00Z,31846
VD,2024-10-15T06:10:00Z,32271
VD,2024-10-15T06:15:00Z,32561
VD,2024-10-15T06:20:00Z,32792
VD,2024-10-15T06:25:00Z,32841
VD,2024-10-15T06:30:00Z,33042
VD,2024-10-15T06:35:00Z,32904
VD,2024-10-15T06:40:00Z,33061
VD,2024-10-15T06:45:00Z,33305
VD,2024-10-15T06:50:00Z,33564
VD,2024-10-15T06:55:00Z,33591
VD,2024-10-15T07:00:00Z,33659
VD,2024-10-15T07:05:00Z,34088
VD,2024-10-15T07:10:00Z,34274
VD,2024-10-15T07:15:00Z,34540
VD,2024-10-15T07:20:00Z,34525
VD,2024-10-15T07:25:00Z,34589
VD,2024-10-15T07:30:00Z,34655
VD,2024-10-15T07:35:00Z,34664
VD,2024-10-15T07:40:00Z,34760
VD,2024-10-15T07:45:00Z,34852
VD,2024-10-15T07:50:00Z,34996
VD,2024-10-15T07:55:00Z,34673
VD,2024-10-15T08:00:00Z,35138
VD,2024-10-15T08:05:00Z,35415
VD,2024-10-15T08:10:00Z,35546
VD,2024-10-15T08:15:00Z,35733
VD,2024-10-15T08:20:00Z,35672
VD,2024-10-15T08:25:00Z,35588
VD,2024-10-15T08:30:00Z,35376
VD,2024-10-15T08:35:00Z,35325
VD,2024-10-15T08:40:00Z,35244
VD,2024-10-15T08:45:00Z,35204
VD,2024-10-15T08:50:00Z,34959
VD,2024-10-15T08:55:00Z,34832
VD,2024-10-15T09:00:00Z,34791
VD,2024-10-15T09:05:00Z,34757
VD,2024-10-15T09:10:00Z,34773
VD,2024-10-15T09:15:00Z,33292
VD,2024-10-15T09:20:00Z,34707
VD,2024-10-15T09:25:00Z,34670
VD,2024-10-15T09:30:00Z,34639
VD,2024-10-15T09:35:00Z,34540
VD,2024-10-15T09:40:00Z,34579
VD,2024-10-15T09:45:00Z,34614
VD,2024-10-15T09:50:00Z,34593
VD,2024-10-15T09:55:00Z,34568
VD,2024-10-15T10:00:00Z,34577
VD,2024-10-15T10:05:00Z,34482
VD,2024-10-15T10:10:00Z,34253
VD,2024-10-15T10:15:00Z,34187
VD,2024-10-15T10:20:00Z,34175
VD,2024-10-15T10:25:00Z,34200
VD,2024-10-15T10:30:00Z,34188
VD,2024-10-15T10:35:00Z,34071
VD,2024-10-15T10:40:00Z,33994
VD,2024-10-15T10:45:00Z,33919
VD,2024-10-15T10:50:00Z,33831
VD,2024-10-15T10:55:00Z,33918
VD,2024-10-15T11:00:00Z,33961
VD,2024-10-15T11:05:00Z,34003
VD,2024-10-15T11:10:00Z,34012
VD,2024-10-15T11:15:00Z,34042
VD,2024-10-15T11:20:00Z,33991
VD,2024-10-15T11:25:00Z,34057
VD,2024-10-15T11:30:00Z,34002
VD,2024-10-15T11:35:00Z,34098
VD,2024-10-15T11:40:00Z,34226
VD,2024-10-15T11:45:00Z,33997
VD,2024-10-15T11:50:00Z,33823
VD,2024-10-15T11:55:00Z,33801
VD,2024-10-15T12:00:00Z,34022
VD,2024-10-15T12:05:00Z,34098
VD,2024-10-15T12:10:00Z,33980
VD,2024-10-15T12:15:00Z,33942
VD,2024-10-15T12:20:00Z,34046
VD,2024-10-15T12:25:00Z,33942
VD,2024-10-15T12:30:00Z,33565
VD,2024-10-15T12:35:00Z,33426
VD,2024-10-15T12:40:00Z,33345
VD,2024-10-15T12:45:00Z,33390
VD,2024-10-15T12:50:00Z,33633
VD,2024-10-15T12:55:00Z,33625
VD,2024-10-15T13:00:00Z,33424
VD,2024-10-15T13:05:00Z,33411
VD,2024-10-15T13:10:00Z,33495
VD,2024-10-15T13:15:00Z,33536
VD,2024-10-15T13:20:00Z,33454
VD,2024-10-15T13:25:00Z,33460
VD,2024-10-15T13:30:00Z,33519
VD,2024-10-15T13:35:00Z,33463
VD,2024-10-15T13:40:00Z,33610
VD,2024-10-15T13:45:00Z,33535
VD,2024-10-15T13:50:00Z,33430
VD,2024-10-15T13:55:00Z,33154
VD,2024-10-15T14:00:00Z,32625
VD,2024-10-15T14:05:00Z,32482
VD,2024-10-15T14:10:00Z,32535
VD,2024-10-15T14:15:00Z,32504
VD,2024-10-15T14:20:00Z,32413
VD,2024-10-15T14:25:00Z,32491
VD,2024-10-15T14:30:00Z,32480
VD,2024-10-15T14:35:00Z,32539
VD,2024-10-15T14:40:00Z,32652
VD,2024-10-15T14:45:00Z,32756
VD,2024-10-15T14:50:00Z,32753
VD,2024-10-15T14:55:00Z,32609
VD,2024-10-15T15:00:00Z,32641
VD,2024-10-15T15:05:00Z,32952
VD,2024-10-15T15:10:00Z,32935
VD,2024-10-15T15:15:00Z,33063
VD,2024-10-15T15:20:00Z,33148
VD,2024-10-15T15:25:00Z,33305
VD,2024-10-15T15:30:00Z,33540
VD,2024-10-15T15:35:00Z,33585
VD,2024-10-15T15:40:00Z,33746
VD,2024-10-15T15:45:00Z,33848
VD,2024-10-15T15:50:00Z,33979
VD,2024-10-15T15:55:00Z,34178
VD,2024-10-15T16:00:00Z,34653
VD,2024-10-15T16:05:00Z,34904
VD,2024-10-15T16:10:00Z,34925
VD,2024-10-15T16:15:00Z,35066
VD,2024-10-15T16:20:00Z,35158
VD,2024-10-15T16:25:00Z,35357
VD,2024-10-15T16:30:00Z,35665
VD,2024-10-15T16:35:00Z,35587
VD,2024-10-15T16:40:00Z,35604
VD,2024-10-15T16:45:00Z,35704
VD,2024-10-15T16:50:00Z,35672
